COUNTRY,Country,Year,"Agriculture, forestry, fisheries and veterinary",Arts and humanities,"Business, administration and law",Education,"Engineering, manufacturing and construction",Generic programmes and qualifications,Health and welfare,Information and Communication Technologies (ICTs),"Natural sciences, mathematics and statistics",Services,"Social sciences, journalism and information"
PRT,Portugal,2014,-0.23199999999999998,-0.5199999999999996,0.038000000000000256,-6.470000000000001,22.07,0.0,-15.193,1.83,-1.0,3.604,-4.128
PRT,Portugal,2015,-0.3540000000000001,-0.7880000000000003,-0.04299999999999926,-6.984999999999999,22.342,0.0,-14.667,1.8320000000000003,-0.6349999999999998,3.6690000000000005,-4.3740000000000006
PRT,Portugal,2016,-0.43100000000000005,-1.1270000000000007,-0.629999999999999,-5.147,22.501999999999995,0.0,-14.085,1.7030000000000003,-0.7850000000000001,3.101,-5.101000000000001
PRT,Portugal,2017,-0.016999999999999904,-1.620000000000001,-1.783999999999999,-4.359,21.951,0.0,-14.258,3.1879999999999997,-1.0819999999999999,3.378,-5.397
PRT,Portugal,2018,-0.35599999999999987,-0.9719999999999995,-1.5760000000000005,-3.996,21.221000000000004,0.0,-14.708,3.553,-0.8580000000000005,3.4179999999999993,-5.728000000000001
PRT,Portugal,2019,-0.46799999999999997,-1.8200000000000003,-1.8739999999999988,-3.9609999999999994,21.433999999999997,0.0,-14.770000000000001,3.815,-0.3260000000000005,3.5920000000000005,-5.623
RUS,Russia,2013,,,,,,,,,,,
RUS,Russia,2014,,,,,,,,,,,
RUS,Russia,2015,,,,,,,,,,,
RUS,Russia,2016,,,,,,,,,,,
RUS,Russia,2017,,,,,,,,,,,
RUS,Russia,2018,,,,,,,,,,,
RUS,Russia,2019,,,,,,,,,,,
SAU,Saudi Arabia,2013,0.542,-32.14699999999999,,-0.5510000000000002,33.403,,0.49900000000000055,,,-1.746,
SAU,Saudi Arabia,2014,0.456,-29.67,,0.44399999999999906,31.006000000000004,,-0.34299999999999997,,,-1.8929999999999998,
SAU,Saudi Arabia,2015,0.16400000000000003,-13.754000000000001,10.906,-5.5859999999999985,15.265999999999998,,-0.8300000000000001,2.6739999999999995,-6.371,-1.125,-1.3449999999999998
SAU,Saudi Arabia,2016,0.27899999999999997,-11.542000000000002,11.392000000000001,-8.633000000000001,14.802000000000001,,-1.2110000000000003,2.277000000000001,-5.246,-0.9650000000000001,-1.152000000000001
SAU,Saudi Arabia,2017,0.28300000000000003,-9.381,10.370000000000001,-7.357,12.835,,-0.9680000000000009,1.8260000000000005,-4.577999999999999,-1.452,-1.5760000000000005
SAU,Saudi Arabia,2018,0.209,-9.612000000000002,9.152999999999999,-10.58,16.133000000000003,,-1.8130000000000006,1.8260000000000005,-3.994999999999999,-0.749,-0.5709999999999997
SAU,Saudi Arabia,2019,0.256,-10.857,10.344999999999999,-9.46,14.862,,-0.9130000000000003,2.169999999999999,-4.928999999999999,-0.9569999999999999,-0.5190000000000001
SVK,Slovak Republic,2013,0.40600000000000014,-1.7989999999999995,-2.353999999999999,-7.85,19.761,0.0,-14.792999999999997,5.595,-0.03799999999999937,5.487,-4.414
SVK,Slovak Republic,2014,0.2570000000000001,-1.3369999999999997,-2.804000000000002,-8.344000000000001,18.601,0.0,-13.254999999999999,5.761,-0.3130000000000006,5.873999999999999,-4.439
SVK,Slovak Republic,2015,0.0950000000000002,-1.7340000000000009,-2.237000000000002,-9.461,18.634999999999998,0.0,-12.229,6.149,-0.41999999999999993,5.63,-4.429
SVK,Slovak Republic,2016,0.12700000000000022,-1.6349999999999998,-1.7300000000000004,-10.379000000000001,18.294,0.0,-11.654,6.732,-0.7229999999999999,5.536,-4.568
SVK,Slovak Republic,2017,0.31499999999999995,-1.8969999999999994,-2.902000000000001,-10.465999999999998,17.861,0.0,-11.163,7.199999999999999,-0.2629999999999999,5.344,-4.030000000000001
SVK,Slovak Republic,2018,0.371,-1.5040000000000004,-1.9870000000000019,-11.559,18.177,0.0,-10.408000000000001,7.877,-0.6679999999999993,4.5809999999999995,-4.881
SVK,Slovak Republic,2019,0.015000000000000124,-2.099000000000001,-2.0330000000000013,-10.635,17.971,0.0,-10.779,7.801000000000001,-0.8129999999999997,4.889,-4.317
SVN,Slovenia,2012,0.1509999999999998,-4.061,-10.621000000000002,-7.737,25.924000000000003,0.0,-8.325,7.240999999999999,-0.4590000000000005,3.0090000000000003,-5.120000000000001
SVN,Slovenia,2013,0.08899999999999997,-4.249,-8.258000000000003,-10.795,25.844,0.0,-8.109,7.7299999999999995,-0.02600000000000069,2.151,-4.377000000000001
SVN,Slovenia,2014,0.5209999999999999,-3.685999999999999,-7.619,-11.504000000000001,23.932,0.0,-8.081,7.908,-0.0909999999999993,3.4320000000000004,-4.812000000000001
SVN,Slovenia,2015,-0.10000000000000009,-3.9849999999999994,-6.339000000000002,-10.977,23.764,0.0,-7.568,6.444,-0.38399999999999945,3.652,-4.507
SVN,Slovenia,2016,0.27900000000000036,-4.714,-5.601999999999997,-10.893,25.087,0.0,-6.882999999999999,6.332,-0.6379999999999999,1.8209999999999997,-4.7879999999999985
SVN,Slovenia,2017,0.2799999999999998,-2.5580000000000007,-3.7970000000000006,-13.511000000000001,24.137999999999998,0.0,-8.627,7.3020000000000005,-0.03300000000000036,0.8109999999999999,-4.0040000000000004
SVN,Slovenia,2018,-0.6520000000000001,-2.6659999999999995,-4.550999999999998,-12.370999999999999,23.75,0.0,-8.568,6.579,0.14000000000000057,2.170000000000001,-3.83
SVN,Slovenia,2019,0.4710000000000001,-3.306000000000001,-4.851000000000001,-13.363,24.929000000000002,0.0,-9.189,7.6610000000000005,-0.742,2.993999999999999,-4.606999999999999
SWE,Sweden,2013,-0.07199999999999995,0.484,0.22100000000000009,-11.305000000000001,24.696999999999996,0.0,-18.994999999999997,5.205,2.195,-0.17099999999999982,-2.257999999999999
SWE,Sweden,2014,-0.16200000000000003,-0.04999999999999982,0.35800000000000054,-10.998000000000001,24.090000000000003,0.0,-18.593000000000004,5.588,1.8020000000000005,-0.5489999999999997,-1.4869999999999983
SWE,Sweden,2015,-0.08700000000000008,-0.2999999999999998,0.013999999999999346,-9.146,24.216,0.0,-18.005000000000003,5.08,1.597,-0.09600000000000009,-3.2729999999999997
SWE,Sweden,2016,-0.038000000000000034,0.07600000000000051,-0.2569999999999979,-9.703999999999999,23.866,0.0,-17.988999999999997,5.434,1.5079999999999996,-0.22199999999999998,-2.6740000000000013
SWE,Sweden,2017,-0.14400000000000002,-0.1429999999999998,-1.4619999999999997,-9.091000000000001,23.572999999999997,0.0,-18.211,5.826,1.923,-0.16599999999999993,-2.106
SWE,Sweden,2018,-0.28,0.2760000000000007,-1.1020000000000003,-9.71,23.353,0.0,-17.826,5.779999999999999,1.5839999999999996,0.258,-2.331999999999999
SWE,Sweden,2019,-0.14500000000000002,-0.02200000000000024,-1.3379999999999992,-10.091,23.224,0.0,-17.015,5.447,1.8359999999999999,0.20699999999999985,-2.1020000000000003
TUR,Turkey,2005,-0.18699999999999983,-1.0380000000000003,-2.3900000000000006,-7.912000000000001,13.723,0.0,-6.226,0.5249999999999999,-0.9619999999999997,4.800000000000001,-0.3330000000000002
TUR,Turkey,2010,-1.0899999999999999,-1.5300000000000002,-2.088000000000001,-5.247,11.088999999999999,0.0,-4.206,1.5429999999999997,-0.5229999999999997,3.695,-1.6430000000000007
TUR,Turkey,2011,-0.21700000000000008,-3.311,-2.3659999999999997,-5.75,11.578999999999999,0.0,-3.2350000000000003,1.693,-1.814,3.9139999999999997,-0.492
TUR,Turkey,2012,0.2749999999999999,-3.1419999999999995,-1.8079999999999998,-5.4399999999999995,11.020999999999999,0.0,-3.7270000000000003,1.7839999999999998,-2.1399999999999997,3.8780000000000006,-0.6990000000000007
TUR,Turkey,2013,0.2749999999999999,-3.1419999999999995,-1.8079999999999998,-5.4399999999999995,11.020999999999999,0.0,-3.7270000000000003,1.7839999999999998,-2.1399999999999997,3.8780000000000006,-0.6990000000000007
TUR,Turkey,2014,0.5810000000000004,-5.694000000000001,3.426000000000002,-6.152999999999999,11.97,0.0,-4.629,1.3449999999999998,-1.5389999999999997,1.8239999999999994,-1.1290000000000004
TUR,Turkey,2015,0.601,-6.549,6.442,-7.650999999999999,11.440999999999999,0.0,-5.059,1.25,-1.2970000000000002,1.8660000000000005,-1.043000000000001
TUR,Turkey,2016,0.778,-5.716000000000001,4.737000000000002,-8.263,12.638000000000002,0.0,-6.172,1.2309999999999999,-0.706,2.948,-1.4760000000000009
TUR,Turkey,2017,0.994,-5.250000000000001,3.8830000000000027,-8.094,13.488000000000001,0.0,-7.1419999999999995,1.386,-0.5650000000000004,2.734,-1.4370000000000003
TUR,Turkey,2018,0.921,-5.437999999999999,4.6590000000000025,-8.571,13.604,0.0,-8.068000000000001,1.5980000000000003,-0.43000000000000016,2.9859999999999998,-1.262999999999999
TUR,Turkey,2019,1.0730000000000002,-4.7669999999999995,5.583000000000002,-3.5300000000000002,12.649000000000001,0.0,-13.487,1.597,-0.41999999999999993,2.6419999999999995,-1.338
USA,United States,2005,0.42199999999999993,-2.405000000000001,5.584999999999997,-8.023,11.053,0.0,-11.446000000000002,5.375,1.0999999999999996,1.5360000000000005,-3.193999999999999
USA,United States,2010,0.33499999999999996,-1.0719999999999992,6.265999999999998,-7.416,10.636,0.0,-13.742,4.506,1.6269999999999998,1.7279999999999998,-2.870000000000001
USA,United States,2011,0.31299999999999994,-1.0070000000000014,6.020999999999997,-7.2509999999999994,10.905,0.0,-14.224,4.708,1.609,1.8290000000000006,-2.901
USA,United States,2012,0.30999999999999994,-1.019000000000002,6.006,-6.779999999999999,10.67,0.0,-14.791,4.933999999999999,1.7080000000000002,1.867,-2.904
USA,United States,2013,0.273,-0.9469999999999992,6.042000000000002,-6.396,10.461,0.0,-15.210999999999999,5.035,1.8200000000000003,1.9740000000000002,-3.0519999999999996
USA,United States,2014,0.248,-0.9929999999999986,6.096999999999998,-5.99,10.483,0.0,-15.674,5.13,1.8490000000000002,2.0230000000000006,-3.171999999999999
USA,United States,2015,0.264,-1.1550000000000011,6.006999999999998,-5.677,10.694,0.0,-16.009,5.317,1.8369999999999997,1.9090000000000007,-3.186
USA,United States,2016,0.23299999999999998,-1.3190000000000026,6.279,-5.505000000000001,10.830000000000002,0.0,-16.101,5.418,1.7680000000000007,1.7809999999999997,-3.3840000000000003
USA,United States,2017,0.19999999999999996,-1.5229999999999997,6.408999999999999,-5.548000000000001,11.078999999999999,0.0,-16.189999999999998,5.808,1.62,1.6790000000000003,-3.535
USA,United States,2018,0.18799999999999994,-1.6000000000000014,6.5440000000000005,-5.464,11.076,0.0,-16.249000000000002,5.979,1.4909999999999997,1.6239999999999997,-3.587999999999999
USA,United States,2019,0.16300000000000003,-1.5340000000000025,6.7330000000000005,-5.4990000000000006,10.958,0.0,-16.277,6.1690000000000005,1.3839999999999995,1.4800000000000004,-3.5759999999999987
ZAF,South Africa,2013,2.354,0.552999999999999,,-23.791999999999998,28.307000000000002,,-6.839000000000002,,,-0.584,
ZAF,South Africa,2014,0.7479999999999998,-0.5960000000000001,4.483000000000004,-11.525,10.888000000000002,,-3.9730000000000008,2.947,1.8449999999999998,-0.31800000000000006,-4.5
ZAF,South Africa,2015,0.8119999999999998,-0.44599999999999973,4.6179999999999986,-11.303,10.647,,-4.291,2.8209999999999997,2.1609999999999996,-0.30699999999999994,-4.712999999999999
ZAF,South Africa,2016,0.8580000000000001,0.0519999999999996,5.417000000000002,-12.261999999999999,10.245999999999999,,-3.7559999999999993,3.0969999999999995,1.5250000000000012,-0.32300000000000006,-4.854000000000001
ZAF,South Africa,2017,0.7710000000000001,-0.133,5.5290000000000035,-12.048,9.943000000000001,,-3.83,3.097,1.5359999999999996,-0.31000000000000005,-4.554999999999998
ZAF,South Africa,2018,0.726,0.24099999999999966,5.4830000000000005,-12.881000000000002,9.705,,-3.2199999999999998,2.967,1.8689999999999998,-0.332,-4.558000000000002
